HtScaffold0074:12120-12456(-) HtGene0834 336 97
HtScaffold0074:12775-12925(-) HtGene0834 150 61
HtScaffold0074:17963-18205(-) HtGene0834 242 77
HtScaffold0074:18728-18805(-) HtGene0834 77 17
HtScaffold0074:18986-19202(-) HtGene0834 216 66
HtScaffold0074:19329-19402(-) HtGene0834 73 17
HtScaffold0074:19650-19730(-) HtGene0834 80 28
HtScaffold0074:19880-20121(-) HtGene0834 241 74
HtScaffold0074:20519-20646(-) HtGene0834 127 40
HtScaffold0074:20693-20772(-) HtGene0834 79 22
HtScaffold0074:20820-20938(-) HtGene0834 118 33
HtScaffold0074:21132-21241(-) HtGene0834 109 35
HtScaffold0074:24057-24081(+) HtGene0835 24 13
HtScaffold0074:24412-24470(+) HtGene0835 58 18
HtScaffold0074:24698-25651(+) HtGene0835 953 281
HtScaffold0076:10000-11290(+) HtGene0846 1290 369
HtScaffold0076:12838-14830(-) HtGene0847 1992 709
HtScaffold0076:30976-31164(-) HtGene0852 188 86
HtScaffold0076:31609-31637(-) HtGene0852 28 9
HtScaffold0076:31913-33722(-) HtGene0852 1809 596
HtScaffold0077:20152-21161(-) HtGene0856 1009 297
HtScaffold0077:21188-21587(-) HtGene0856 399 159
HtScaffold0077:28204-28348(-) HtGene0856 144 44
HtScaffold0077:29215-29267(-) HtGene0856 52 16
HtScaffold0077:29300-30824(-) HtGene0856 1524 415
HtScaffold0077:30858-31401(-) HtGene0856 543 192
HtScaffold0077:31432-31552(-) HtGene0856 120 38
HtScaffold0077:35034-37390(-) HtGene0856 2356 596
HtScaffold0077:7099-7205(-) HtGene0854 106 32
HtScaffold0077:7365-7411(-) HtGene0854 46 16
HtScaffold0077:7475-7525(-) HtGene0854 50 19
HtScaffold0077:7627-11010(-) HtGene0854 3383 1038
HtScaffold0078:21629-24206(-) HtGene0861 2577 715
HtScaffold0078:25423-26653(+) HtGene0862 1230 366
HtScaffold0078:28966-31792(+) HtGene0863 2826 915
HtScaffold0079:24771-26715(+) HtGene0872 1944 653
HtScaffold0079:772-3520(+) HtGene0866 2748 817
HtScaffold0080:484-1801(+) HtGene0876 1317 441
HtScaffold0081:7667-8735(+) HtGene0887 1068 320
HtScaffold0082:28684-30241(-) HtGene0899 1557 495
HtScaffold0083:20634-23835(-) HtGene0906 3201 1108
HtScaffold0083:29403-29566(+) HtGene0907 163 52
HtScaffold0083:29601-31397(+) HtGene0907 1796 581
HtScaffold0083:6547-8014(-) HtGene0904 1467 523
HtScaffold0086:12769-13837(+) HtGene0925 1068 335
HtScaffold0088:20032-24253(+) HtGene0941 4221 1338
HtScaffold0088:25724-26890(-) HtGene0942 1166 370
HtScaffold0088:27229-27605(-) HtGene0942 376 108
HtScaffold0088:5388-5442(-) HtGene0939 54 24
HtScaffold0088:5577-5747(-) HtGene0939 170 52
HtScaffold0088:6007-6182(-) HtGene0939 175 59
HtScaffold0089:25808-25965(+) HtGene0953 157 60
HtScaffold0089:26402-26421(+) HtGene0953 19 6
HtScaffold0089:28566-28580(+) HtGene0953 14 6
HtScaffold0089:28897-28936(+) HtGene0953 39 17
HtScaffold0089:29062-29713(+) HtGene0953 651 223
HtScaffold0089:29758-29787(+) HtGene0953 29 11
HtScaffold0089:29905-30085(+) HtGene0953 180 58
HtScaffold0089:3832-4715(-) HtGene0947 883 187
HtScaffold0089:4793-4983(-) HtGene0947 190 44
HtScaffold0089:5068-5197(-) HtGene0947 129 28
HtScaffold0089:5224-5390(-) HtGene0947 166 39
HtScaffold0089:5528-5537(-) HtGene0947 9 4
HtScaffold0089:7174-8704(-) HtGene0948 1530 449
HtScaffold0090:18935-21191(+) HtGene0958 2256 645
HtScaffold0091:13748-13853(+) HtGene0961 105 36
HtScaffold0091:14183-14310(+) HtGene0961 127 39
HtScaffold0091:14487-14546(+) HtGene0961 59 22
HtScaffold0091:14710-15314(+) HtGene0961 604 193
HtScaffold0091:15357-15769(+) HtGene0961 412 154
HtScaffold0091:15806-15814(+) HtGene0961 8 2
HtScaffold0091:15845-17119(+) HtGene0961 1274 403
HtScaffold0092:27292-27817(-) HtGene0974 525 168
HtScaffold0093:14958-15007(+) HtGene0979 49 21
HtScaffold0093:15260-15283(+) HtGene0979 23 8
HtScaffold0093:15470-15500(+) HtGene0979 30 8
HtScaffold0093:16057-16276(+) HtGene0979 219 62
HtScaffold0093:16413-16435(+) HtGene0979 22 8
HtScaffold0093:21116-21205(+) HtGene0979 89 5
HtScaffold0093:21962-22335(+) HtGene0979 373 128
HtScaffold0093:22499-23410(+) HtGene0979 911 312
HtScaffold0093:26246-26337(+) HtGene0980 91 39
HtScaffold0093:26399-26429(+) HtGene0980 30 11
HtScaffold0093:26784-27036(+) HtGene0980 252 108
HtScaffold0093:27309-27431(+) HtGene0980 122 47
HtScaffold0095:14847-15453(-) HtGene0989 606 196
HtScaffold0096:19430-19747(-) HtGene0998 317 103
HtScaffold0096:22747-24173(-) HtGene0998 1426 388
HtScaffold0097:24468-24481(-) HtGene1007 13 3
HtScaffold0097:25820-26053(-) HtGene1007 233 81
HtScaffold0097:26343-26400(-) HtGene1007 57 16
HtScaffold0098:13207-13663(+) HtGene1012 456 156
HtScaffold0099:15470-15483(-) HtGene1018 13 4
HtScaffold0099:15586-16313(-) HtGene1018 727 189
HtScaffold0099:18420-20012(-) HtGene1018 1592 435
HtScaffold0099:20065-20285(-) HtGene1018 220 74
HtScaffold0099:20398-22115(-) HtGene1018 1717 485
HtScaffold0099:22189-22593(-) HtGene1018 404 103
HtScaffold0099:23119-23185(-) HtGene1018 66 17
HtScaffold0099:23831-23854(-) HtGene1018 23 9
HtScaffold0099:25424-26060(-) HtGene1018 636 192
HtScaffold0099:26087-27295(-) HtGene1018 1208 353
HtScaffold0099:27550-27693(-) HtGene1018 143 44
HtScaffold0099:29511-29535(-) HtGene1018 24 9
HtScaffold0099:29781-29835(-) HtGene1018 54 19
HtScaffold0099:30123-31017(-) HtGene1018 894 272
HtScaffold0099:31244-31253(-) HtGene1018 9 4
HtScaffold0099:31290-32547(-) HtGene1018 1257 334
HtScaffold0099:34078-34087(-) HtGene1018 9 2
HtScaffold0099:34311-34348(-) HtGene1018 37 17
HtScaffold0100:11762-16283(+) HtGene1022 4521 1460
HtScaffold0100:33895-33925(+) HtGene1025 30 8
HtScaffold0100:34440-34941(+) HtGene1025 501 156
HtScaffold0101:10906-13015(-) HtGene1030 2109 692
HtScaffold0101:5997-7152(-) HtGene1029 1155 370
HtScaffold0102:16301-17909(+) HtGene1040 1608 597
HtScaffold0103:11105-12410(-) HtGene1048 1305 387
HtScaffold0103:12478-12623(-) HtGene1048 145 40
HtScaffold0103:19030-19514(-) HtGene1050 484 154
HtScaffold0103:19762-19905(-) HtGene1050 143 49
HtScaffold0103:4739-6387(-) HtGene1048 1648 585
HtScaffold0103:9427-10667(-) HtGene1048 1240 329
HtScaffold0104:10302-10538(-) HtGene1053 236 82
HtScaffold0104:11103-11212(-) HtGene1053 109 47
HtScaffold0104:24316-28087(-) HtGene1056 3771 1180
HtScaffold0104:31501-32076(-) HtGene1058 575 193
HtScaffold0104:32415-32437(-) HtGene1058 22 7
HtScaffold0106:13673-13961(-) HtGene1072 288 103
HtScaffold0106:13993-15991(-) HtGene1072 1998 664
HtScaffold0106:16980-18321(-) HtGene1073 1341 481
HtScaffold0106:18488-19367(-) HtGene1073 879 295
HtScaffold0106:22946-23571(+) HtGene1074 625 177
HtScaffold0106:25201-26259(+) HtGene1074 1058 346
HtScaffold0106:28155-28344(+) HtGene1074 189 64
HtScaffold0106:28608-29091(+) HtGene1074 483 157
HtScaffold0106:29434-29485(+) HtGene1074 51 22
HtScaffold0106:29610-29700(+) HtGene1074 90 36
HtScaffold0107:11581-12241(+) HtGene1078 660 239
HtScaffold0107:21961-22768(-) HtGene1080 807 281
HtScaffold0107:23400-24762(-) HtGene1080 1362 456
HtScaffold0107:3026-3036(-) HtGene1077 10 2
HtScaffold0107:3267-3312(-) HtGene1077 45 13
HtScaffold0107:3378-3525(-) HtGene1077 147 48
HtScaffold0107:3904-4059(-) HtGene1077 155 58
HtScaffold0107:4476-4495(-) HtGene1077 19 7
HtScaffold0107:4566-5621(-) HtGene1077 1055 326
HtScaffold0107:5662-7252(-) HtGene1077 1590 521
HtScaffold0109:14748-15283(+) HtGene1092 535 172
HtScaffold0109:15459-15582(+) HtGene1092 123 38
HtScaffold0109:15777-15821(+) HtGene1092 44 14
HtScaffold0109:18487-19075(+) HtGene1093 588 210
HtScaffold0110:25842-29003(-) HtGene1101 3161 868
HtScaffold0110:29436-29464(-) HtGene1101 28 8
HtScaffold0111:29471-29865(+) HtGene1112 394 103
HtScaffold0111:29892-30156(+) HtGene1112 264 74
HtScaffold0111:30257-31246(+) HtGene1112 989 261
HtScaffold0113:1911-4470(-) HtGene1120 2559 751
HtScaffold0115:28034-28498(-) HtGene1134 464 137
HtScaffold0115:28560-29033(-) HtGene1134 473 162
HtScaffold0115:29084-29130(-) HtGene1134 46 14
HtScaffold0115:31164-31270(-) HtGene1134 106 36
HtScaffold0115:31590-32292(-) HtGene1134 702 195
HtScaffold0115:6172-8767(-) HtGene1129 2595 911
HtScaffold0116:24049-28428(+) HtGene1141 4379 1258
HtScaffold0116:28535-28920(+) HtGene1141 385 113
HtScaffold0117:8244-9870(-) HtGene1145 1626 594
HtScaffold0119:15547-18619(+) HtGene1160 3072 979
HtScaffold0120:10076-11675(-) HtGene1167 1599 504
HtScaffold0120:12164-12226(-) HtGene1167 62 27
HtScaffold0120:12367-12390(-) HtGene1167 23 7
HtScaffold0120:14026-14060(-) HtGene1167 34 10
HtScaffold0120:14094-14164(-) HtGene1167 70 11
HtScaffold0120:14834-14844(+) HtGene1168 10 4
HtScaffold0120:15048-15215(+) HtGene1168 167 65
HtScaffold0120:15854-16103(+) HtGene1168 249 78
HtScaffold0120:878-2762(+) HtGene1163 1884 584
HtScaffold0121:17560-18409(+) HtGene1175 849 282
HtScaffold0121:4096-9735(-) HtGene1173 5639 2030
HtScaffold0122:1061-1216(-) HtGene1178 155 42
HtScaffold0122:1531-4964(-) HtGene1178 3433 920
HtScaffold0122:5122-5709(-) HtGene1178 587 146
HtScaffold0122:720-757(-) HtGene1178 37 13
HtScaffold0122:7869-7885(+) HtGene1179 16 5
HtScaffold0122:7956-8014(+) HtGene1179 58 18
HtScaffold0122:8300-8388(+) HtGene1179 88 39
HtScaffold0122:8622-10065(+) HtGene1179 1443 451
HtScaffold0123:14278-14408(+) HtGene1185 130 36
HtScaffold0123:14694-14736(+) HtGene1185 42 14
HtScaffold0123:14978-15388(+) HtGene1185 410 128
HtScaffold0123:8780-9144(+) HtGene1185 364 125
HtScaffold0123:9252-9287(+) HtGene1185 35 11
HtScaffold0124:20341-21389(-) HtGene1191 1048 218
HtScaffold0124:21456-21569(-) HtGene1191 113 34
HtScaffold0124:21901-21994(-) HtGene1191 93 17
HtScaffold0124:22031-27222(-) HtGene1191 5191 1318
HtScaffold0124:27307-27328(-) HtGene1191 21 4
HtScaffold0124:27378-27441(-) HtGene1191 63 26
HtScaffold0124:30505-30578(-) HtGene1191 73 19
HtScaffold0124:30844-30906(-) HtGene1191 62 16
HtScaffold0124:31122-31231(-) HtGene1191 109 38
HtScaffold0124:31378-32530(-) HtGene1191 1152 293
HtScaffold0125:12-1428(-) HtGene1192 1416 397
HtScaffold0125:13753-16387(-) HtGene1196 2634 836
HtScaffold0125:6917-7015(-) HtGene1195 98 29
HtScaffold0125:7688-7782(-) HtGene1195 94 23
HtScaffold0125:7929-10533(-) HtGene1195 2604 735
HtScaffold0127:22548-22607(-) HtGene1210 59 11
HtScaffold0127:22738-22744(-) HtGene1210 6 2
HtScaffold0127:23211-23799(-) HtGene1210 588 164
HtScaffold0127:24165-25110(-) HtGene1210 945 238
HtScaffold0127:25263-25341(-) HtGene1210 78 23
HtScaffold0127:25473-25624(-) HtGene1210 151 52
HtScaffold0127:26017-28416(-) HtGene1210 2399 573
HtScaffold0127:2817-4425(-) HtGene1205 1608 549
HtScaffold0127:28538-29172(-) HtGene1210 634 174
HtScaffold0127:29667-31179(-) HtGene1210 1512 393
HtScaffold0127:6184-7705(-) HtGene1206 1521 505
HtScaffold0127:9649-9832(-) HtGene1206 183 61
HtScaffold0127:9909-9936(-) HtGene1206 27 8
HtScaffold0128:21818-21876(-) HtGene1215 58 8
HtScaffold0128:21950-22668(-) HtGene1215 718 242
HtScaffold0128:22988-23175(-) HtGene1215 187 70
HtScaffold0130:10682-10911(+) HtGene1224 229 63
HtScaffold0130:11002-12519(+) HtGene1224 1517 454
HtScaffold0130:12853-12975(+) HtGene1224 122 41
HtScaffold0130:13680-13735(+) HtGene1224 55 18
HtScaffold0130:13809-13830(+) HtGene1224 21 7
HtScaffold0130:14555-14710(+) HtGene1224 155 44
HtScaffold0130:27203-27263(-) HtGene1228 60 20
HtScaffold0130:27500-27917(-) HtGene1228 417 118
HtScaffold0130:28073-28331(-) HtGene1228 258 86
HtScaffold0130:30543-31089(+) HtGene1229 546 162
HtScaffold0130:7036-7215(+) HtGene1223 179 62
HtScaffold0130:7396-7505(+) HtGene1223 109 43
HtScaffold0130:9521-10656(+) HtGene1224 1135 343
HtScaffold0131:11294-12890(-) HtGene1232 1596 586
HtScaffold0132:12142-14610(-) HtGene1239 2468 754
HtScaffold0132:15144-15161(-) HtGene1239 17 3
HtScaffold0132:15874-17535(-) HtGene1239 1661 456
HtScaffold0133:10212-13986(-) HtGene1243 3774 1373
HtScaffold0133:15316-15465(-) HtGene1244 149 44
HtScaffold0133:15505-16533(-) HtGene1244 1028 328
HtScaffold0133:16646-16663(-) HtGene1244 17 4
HtScaffold0133:21209-21541(+) HtGene1245 332 111
HtScaffold0133:21958-22248(+) HtGene1245 290 99
HtScaffold0133:22469-22687(+) HtGene1245 218 78
HtScaffold0133:24647-25220(-) HtGene1246 573 185
HtScaffold0133:7538-7642(-) HtGene1243 104 35
HtScaffold0133:7830-8770(-) HtGene1243 940 400
HtScaffold0134:28298-30836(-) HtGene1255 2538 773
HtScaffold0135:26342-28454(+) HtGene1260 2112 717
HtScaffold0135:28743-29121(+) HtGene1260 378 134
HtScaffold0136:14556-17323(+) HtGene1266 2767 853
HtScaffold0136:17374-17456(+) HtGene1266 82 21
HtScaffold0136:17578-17700(+) HtGene1266 122 41
HtScaffold0136:17732-17815(+) HtGene1266 83 24
HtScaffold0136:17972-19395(+) HtGene1266 1423 359
HtScaffold0136:19450-19471(+) HtGene1266 21 6
HtScaffold0136:21515-22937(+) HtGene1266 1422 448
HtScaffold0136:23017-24087(+) HtGene1266 1070 261
HtScaffold0136:25533-28572(+) HtGene1267 3039 930
HtScaffold0136:6411-6422(-) HtGene1265 11 2
HtScaffold0136:7955-9135(-) HtGene1265 1180 389
HtScaffold0137:15621-15955(+) HtGene1275 334 98
HtScaffold0137:15993-16076(+) HtGene1275 83 29
HtScaffold0137:16252-16294(+) HtGene1275 42 15
HtScaffold0137:20310-21483(+) HtGene1277 1173 378
HtScaffold0139:20519-20569(+) HtGene1288 50 15
HtScaffold0139:21998-22102(+) HtGene1288 104 31
HtScaffold0139:22216-23823(+) HtGene1288 1607 481
HtScaffold0139:24126-24501(+) HtGene1288 375 115
HtScaffold0140:10011-12318(-) HtGene1292 2307 625
HtScaffold0140:16460-19567(+) HtGene1294 3107 1037
HtScaffold0140:19866-19952(+) HtGene1294 86 30
HtScaffold0140:21260-21266(+) HtGene1294 6 1
HtScaffold0140:21397-21409(+) HtGene1294 12 5
HtScaffold0140:21512-22095(+) HtGene1294 583 174
HtScaffold0140:22170-22301(+) HtGene1294 131 34
HtScaffold0140:22405-22650(+) HtGene1294 245 56
HtScaffold0140:26978-27394(-) HtGene1296 416 118
HtScaffold0140:27435-28457(-) HtGene1296 1022 329
HtScaffold0140:28534-29209(-) HtGene1296 675 222
HtScaffold0140:29315-29506(-) HtGene1296 191 70
HtScaffold0140:4287-4307(-) HtGene1291 20 6
HtScaffold0140:5116-8003(-) HtGene1291 2887 934
HtScaffold0141:16485-17103(-) HtGene1302 618 199
HtScaffold0141:7186-7198(+) HtGene1299 12 1
HtScaffold0141:7543-7974(+) HtGene1299 431 148
HtScaffold0141:8534-8685(+) HtGene1299 151 38
HtScaffold0142:25080-26334(-) HtGene1309 1254 396
HtScaffold0142:27195-28566(+) HtGene1310 1371 369
HtScaffold0143:13663-15550(+) HtGene1314 1887 464
HtScaffold0143:27783-28326(+) HtGene1316 543 133
HtScaffold0144:7251-11217(-) HtGene1319 3966 1145
HtScaffold0146:4505-5615(-) HtGene1328 1110 391
HtScaffold0146:5956-6154(-) HtGene1328 198 64
HtScaffold0147:10059-10157(-) HtGene1339 98 42
HtScaffold0147:10328-10646(-) HtGene1339 318 110
HtScaffold0147:10912-11167(-) HtGene1339 255 101
HtScaffold0147:26813-27950(-) HtGene1344 1137 349
HtScaffold0147:286-456(+) HtGene1336 170 32
HtScaffold0147:487-1634(+) HtGene1336 1147 295
HtScaffold0147:9824-9927(-) HtGene1339 103 36
HtScaffold0148:23590-25705(+) HtGene1350 2115 607
HtScaffold0149:261-386(+) HtGene1351 125 32
HtScaffold0149:2641-5125(+) HtGene1351 2484 805
HtScaffold0149:26508-28258(-) HtGene1356 1750 592
HtScaffold0149:28290-28892(-) HtGene1356 602 199
HtScaffold0149:28929-29010(-) HtGene1356 81 26
HtScaffold0149:36-121(+) HtGene1351 85 23
HtScaffold0149:547-628(+) HtGene1351 81 27
HtScaffold0151:600-2118(+) HtGene1362 1518 436
HtScaffold0151:6230-7991(-) HtGene1364 1761 489
HtScaffold0152:10761-10928(+) HtGene1371 167 53
HtScaffold0152:12944-14124(+) HtGene1371 1180 461
HtScaffold0152:4133-4168(-) HtGene1369 35 11
HtScaffold0152:4315-4398(-) HtGene1369 83 20
HtScaffold0152:4425-4594(-) HtGene1369 169 39
HtScaffold0152:4642-4753(-) HtGene1369 111 32
HtScaffold0152:4836-6741(-) HtGene1369 1905 437
HtScaffold0155:1821-3843(+) HtGene1384 2022 607
HtScaffold0157:19247-19637(-) HtGene1400 390 109
HtScaffold0157:19805-25466(-) HtGene1400 5661 1636
HtScaffold0157:25955-26803(-) HtGene1401 848 288
HtScaffold0157:27030-28075(-) HtGene1401 1045 334
HtScaffold0158:15725-15798(+) HtGene1407 73 22
HtScaffold0158:15871-16030(+) HtGene1407 159 45
HtScaffold0158:16368-16850(+) HtGene1407 482 140
HtScaffold0158:23473-26606(+) HtGene1410 3133 797
HtScaffold0158:26635-26833(+) HtGene1410 198 61
HtScaffold0158:26857-28624(+) HtGene1410 1767 497
HtScaffold0158:28658-28690(+) HtGene1410 32 7
HtScaffold0160:3783-6498(+) HtGene1419 2715 721
HtScaffold0161:6510-7209(+) HtGene1425 699 208
HtScaffold0163:13186-13283(+) HtGene1439 97 28
HtScaffold0163:13375-13767(+) HtGene1439 392 119
HtScaffold0163:6135-6708(-) HtGene1437 573 212
HtScaffold0163:6865-7003(-) HtGene1437 138 53
HtScaffold0163:7614-7644(-) HtGene1437 30 12
HtScaffold0164:2850-3771(+) HtGene1445 921 241
HtScaffold0165:10353-11976(-) HtGene1453 1623 552
HtScaffold0165:12032-14932(-) HtGene1454 2900 867
HtScaffold0165:14956-14971(-) HtGene1454 15 6
HtScaffold0165:15030-15330(-) HtGene1454 300 89
HtScaffold0165:15353-15902(-) HtGene1454 549 180
HtScaffold0165:15955-16439(-) HtGene1454 484 160
HtScaffold0165:24629-24657(-) HtGene1456 28 7
HtScaffold0165:24730-24906(-) HtGene1456 176 61
HtScaffold0165:25038-25094(-) HtGene1456 56 20
HtScaffold0165:25662-28117(-) HtGene1456 2455 785
HtScaffold0165:5124-6876(-) HtGene1451 1752 467
HtScaffold0167:16758-16791(+) HtGene1464 33 10
HtScaffold0167:17814-17952(+) HtGene1464 138 45
HtScaffold0167:18085-18168(+) HtGene1464 83 29
HtScaffold0167:18316-18425(+) HtGene1464 109 41
HtScaffold0167:18552-18693(+) HtGene1464 141 56
HtScaffold0167:19828-20045(+) HtGene1465 217 68
HtScaffold0167:22418-23074(+) HtGene1465 656 211
HtScaffold0168:1408-1948(+) HtGene1467 540 156
HtScaffold0168:1991-3831(+) HtGene1467 1840 516
HtScaffold0168:3857-9499(+) HtGene1467 5642 1805
HtScaffold0169:20828-24005(-) HtGene1474 3177 969
HtScaffold0171:11696-11784(-) HtGene1480 88 16
HtScaffold0171:12115-12233(-) HtGene1480 118 37
HtScaffold0171:12480-12568(-) HtGene1480 88 33
HtScaffold0171:12744-12799(-) HtGene1480 55 25
HtScaffold0171:13172-13324(-) HtGene1480 152 56
HtScaffold0171:4631-4836(+) HtGene1479 205 59
HtScaffold0171:6238-6477(+) HtGene1479 239 85
HtScaffold0171:6664-6731(+) HtGene1479 67 32
HtScaffold0171:6788-6834(+) HtGene1479 46 12
HtScaffold0171:6894-7301(+) HtGene1479 407 138
HtScaffold0171:7611-8005(+) HtGene1479 394 115
HtScaffold0171:833-4469(+) HtGene1479 3636 944
HtScaffold0171:8377-8927(+) HtGene1479 550 162
HtScaffold0171:9295-9607(+) HtGene1479 312 92
HtScaffold0172:17891-19268(+) HtGene1484 1377 428
HtScaffold0173:19813-19943(+) HtGene1491 130 41
HtScaffold0173:20252-20636(+) HtGene1491 384 129
HtScaffold0173:20704-21209(+) HtGene1491 505 196
HtScaffold0173:21265-21494(+) HtGene1491 229 71
HtScaffold0174:16251-17266(-) HtGene1496 1015 310
HtScaffold0174:24382-25552(-) HtGene1498 1170 430
HtScaffold0174:25826-25904(-) HtGene1498 78 36
HtScaffold0174:4716-4747(-) HtGene1494 31 11
HtScaffold0174:4776-4809(-) HtGene1494 33 13
HtScaffold0174:5117-6283(-) HtGene1494 1166 352
HtScaffold0174:9008-16207(-) HtGene1496 7199 1941
HtScaffold0175:12008-13831(-) HtGene1501 1823 477
HtScaffold0175:2040-7026(+) HtGene1500 4986 1503
HtScaffold0175:8648-11985(-) HtGene1501 3337 980
HtScaffold0176:11041-11125(+) HtGene1507 84 19
HtScaffold0176:1334-2540(+) HtGene1505 1206 409
HtScaffold0176:14341-14351(+) HtGene1507 10 4
HtScaffold0176:14393-16137(+) HtGene1507 1744 502
HtScaffold0176:17853-17913(-) HtGene1508 60 18
HtScaffold0176:18075-18614(-) HtGene1508 539 173
HtScaffold0176:18646-18911(-) HtGene1508 265 87
HtScaffold0176:19152-19258(-) HtGene1508 106 32
HtScaffold0176:21246-23952(-) HtGene1508 2706 656
HtScaffold0176:23977-24448(-) HtGene1508 471 110
HtScaffold0176:24504-24991(-) HtGene1508 487 137
HtScaffold0176:25267-25606(-) HtGene1508 339 76
HtScaffold0176:25722-27282(-) HtGene1508 1560 346
HtScaffold0176:8510-9735(+) HtGene1507 1225 414
HtScaffold0179:20963-21056(-) HtGene1524 93 26
HtScaffold0179:21334-21576(-) HtGene1524 242 74
HtScaffold0179:21954-22750(-) HtGene1524 796 224
HtScaffold0179:23369-23416(-) HtGene1525 47 12
HtScaffold0179:23447-23462(-) HtGene1525 15 6
HtScaffold0179:23498-23554(-) HtGene1525 56 17
HtScaffold0179:24912-25516(-) HtGene1525 604 153
HtScaffold0179:25556-26313(-) HtGene1525 757 210
HtScaffold0179:3404-4061(-) HtGene1519 657 239
HtScaffold0180:20316-22251(+) HtGene1534 1935 604
HtScaffold0180:22289-22616(+) HtGene1534 327 57
HtScaffold0181:17898-20981(+) HtGene1540 3083 951
HtScaffold0181:1842-7128(+) HtGene1536 5286 1562
HtScaffold0181:21084-24113(+) HtGene1540 3029 1029
HtScaffold0181:24136-25749(+) HtGene1540 1613 478
HtScaffold0181:26020-26124(+) HtGene1540 104 37
HtScaffold0181:26679-26695(+) HtGene1540 16 5
HtScaffold0183:10999-11033(-) HtGene1550 34 9
HtScaffold0183:11069-14257(-) HtGene1550 3188 1088
HtScaffold0183:5389-7147(-) HtGene1549 1758 609
HtScaffold0183:7463-7531(-) HtGene1550 68 19
HtScaffold0183:7563-7638(-) HtGene1550 75 26
HtScaffold0183:7668-7699(-) HtGene1550 31 6
HtScaffold0184:1609-2252(-) HtGene1554 643 192
HtScaffold0184:2663-3957(-) HtGene1554 1294 361
HtScaffold0184:3997-4550(-) HtGene1554 553 150
HtScaffold0185:11518-12611(+) HtGene1559 1093 342
HtScaffold0185:12922-13176(+) HtGene1559 254 83
HtScaffold0185:1617-1883(+) HtGene1557 266 52
HtScaffold0185:3883-5289(+) HtGene1557 1406 378
HtScaffold0186:1578-1684(-) HtGene1563 106 19
HtScaffold0186:2524-2534(-) HtGene1563 10 3
HtScaffold0186:2616-2649(-) HtGene1563 33 10
HtScaffold0186:2768-3120(-) HtGene1563 352 94
HtScaffold0187:14198-14525(+) HtGene1572 327 108
HtScaffold0187:14788-15049(+) HtGene1572 261 75
HtScaffold0187:22206-22599(-) HtGene1574 393 126
HtScaffold0187:22790-22937(-) HtGene1574 147 50
HtScaffold0188:3266-3341(+) HtGene1577 75 25
HtScaffold0188:3466-3628(+) HtGene1577 162 59
HtScaffold0188:3782-4058(+) HtGene1577 276 82
HtScaffold0189:1003-1203(+) HtGene1581 200 74
HtScaffold0189:1398-1514(+) HtGene1581 116 36
HtScaffold0189:1632-1655(+) HtGene1581 23 8
HtScaffold0189:1703-1743(+) HtGene1581 40 19
HtScaffold0189:23170-23199(-) HtGene1585 29 10
HtScaffold0189:23251-23780(-) HtGene1585 529 139
HtScaffold0189:23956-24027(-) HtGene1585 71 23
HtScaffold0189:24245-24318(-) HtGene1585 73 28
HtScaffold0189:24617-24935(-) HtGene1585 318 120
HtScaffold0189:26619-26717(-) HtGene1585 98 24
HtScaffold0189:352-523(+) HtGene1581 171 61
HtScaffold0189:3983-4080(+) HtGene1581 97 19
HtScaffold0189:4151-4217(+) HtGene1581 66 7
HtScaffold0189:4819-8098(-) HtGene1582 3279 1161
HtScaffold0189:62-170(+) HtGene1581 108 40
HtScaffold0189:885-970(+) HtGene1581 85 26
HtScaffold0190:18085-19459(+) HtGene1589 1374 498
HtScaffold0191:1722-3366(+) HtGene1591 1644 422
HtScaffold0191:595-1356(+) HtGene1591 761 178
HtScaffold0191:67-275(+) HtGene1591 208 60
HtScaffold0192:110-122(+) HtGene1595 12 3
HtScaffold0192:2530-2629(+) HtGene1595 99 35
HtScaffold0192:2857-3841(+) HtGene1595 984 291
HtScaffold0192:516-690(+) HtGene1595 174 48
HtScaffold0193:24106-25216(-) HtGene1603 1110 256
HtScaffold0194:18452-18566(-) HtGene1607 114 41
HtScaffold0194:18707-19726(-) HtGene1607 1019 332
HtScaffold0194:19776-22665(-) HtGene1607 2889 861
HtScaffold0194:23105-24348(-) HtGene1607 1243 364
HtScaffold0195:16985-19189(-) HtGene1614 2204 568
HtScaffold0195:19364-23100(-) HtGene1614 3736 879
HtScaffold0196:959-1547(+) HtGene1615 588 142
HtScaffold0197:21629-25310(-) HtGene1625 3681 1208
HtScaffold0197:9580-11641(+) HtGene1622 2061 546
HtScaffold0198:10699-10751(+) HtGene1628 52 12
HtScaffold0198:20894-21824(-) HtGene1631 930 236
HtScaffold0198:21855-22144(-) HtGene1631 289 79
HtScaffold0198:22282-23700(-) HtGene1631 1418 338
HtScaffold0198:6941-6996(+) HtGene1628 55 15
HtScaffold0198:7715-8466(+) HtGene1628 751 199
HtScaffold0199:13781-17249(+) HtGene1636 3468 1209
HtScaffold0199:20341-21394(-) HtGene1638 1053 320
HtScaffold0200:19864-20689(-) HtGene1644 825 270
HtScaffold0200:7100-7757(+) HtGene1642 657 222
HtScaffold0201:25943-26121(+) HtGene1652 178 63
HtScaffold0201:26632-26715(+) HtGene1652 83 34
HtScaffold0201:27161-27320(+) HtGene1652 159 53
HtScaffold0201:4227-5097(+) HtGene1648 870 285
HtScaffold0203:10419-10635(-) HtGene1657 216 68
